rider_id,name,signup_date,time,city,email
6002,Rider_6002,12/31/2022,10:05:00 PM,Ottawa,user6002@example.com
6003,Rider_6003,4/28/2024,2:17:00 PM,New York,user6003@example.com
6004,Rider_6004,12/5/2023,11:04:00 AM,Montreal,user6004@example.com
6005,Rider_6005,1/24/2022,2:56:00 AM,Vancouver,user6005@example.com
6006,Rider_6006,8/1/2023,11:35:00 AM,San Francisco,user6006@example.com
6007,Rider_6007,8/6/2022,1:43:00 PM,Ottawa,user6007@example.com
6008,Rider_6008,6/7/2021,1:57:00 PM,New York,user6008@example.com
6009,Rider_6009,9/21/2023,3:05:00 PM,New York,user6009@example.com
6010,Rider_6010,3/5/2022,7:44:00 PM,Los Angeles,user6010@example.com
6011,Rider_6011,7/28/2022,10:03:00 PM,Calgary,user6011@example.com
6012,Rider_6012,3/18/2022,1:03:00 PM,Vancouver,user6012@example.com
6013,Rider_6013,1/3/2023,11:30:00 PM,Toronto,user6013@example.com
6014,Rider_6014,3/10/2024,7:32:00 PM,Chicago,user6014@example.com
6015,Rider_6015,5/20/2022,3:56:00 AM,Toronto,user6015@example.com
6016,Rider_6016,8/24/2021,6:29:00 PM,Montreal,user6016@example.com
6017,Rider_6017,7/6/2023,5:38:00 AM,Chicago,user6017@example.com
6018,Rider_6018,6/11/2023,7:33:00 PM,San Francisco,user6018@example.com
6019,Rider_6019,5/23/2023,6:46:00 PM,Boston,user6019@example.com
6020,Rider_6020,11/12/2022,7:33:00 PM,Toronto,user6020@example.com
6021,Rider_6021,5/25/2022,6:50:00 AM,Boston,user6021@example.com
6022,Rider_6022,4/30/2023,2:10:00 AM,Ottawa,user6022@example.com
6023,Rider_6023,5/15/2023,6:19:00 PM,San Francisco,user6023@example.com
6024,Rider_6024,3/29/2022,4:54:00 PM,Calgary,user6024@example.com
6025,Rider_6025,8/7/2021,5:00:00 AM,New York,user6025@example.com
6026,Rider_6026,5/5/2024,8:30:00 PM,Toronto,user6026@example.com
6027,Rider_6027,7/16/2022,3:36:00 AM,Los Angeles,user6027@example.com
6028,Rider_6028,3/6/2024,8:21:00 PM,Vancouver,user6028@example.com
6029,Rider_6029,10/14/2021,1:14:00 AM,Boston,user6029@example.com
6030,Rider_6030,12/29/2022,12:28:00 PM,Los Angeles,user6030@example.com
6031,Rider_6031,12/17/2022,8:00:00 PM,Boston,user6031@example.com
6032,Rider_6032,6/2/2022,7:35:00 AM,Los Angeles,user6032@example.com
6033,Rider_6033,11/19/2023,5:19:00 PM,Boston,user6033@example.com
6034,Rider_6034,2/1/2022,4:25:00 PM,San Francisco,user6034@example.com
6035,Rider_6035,3/7/2024,10:25:00 AM,Ottawa,user6035@example.com
6036,Rider_6036,8/6/2021,9:38:00 PM,New York,user6036@example.com
6037,Rider_6037,9/25/2023,4:27:00 PM,Toronto,user6037@example.com
6038,Rider_6038,10/26/2022,8:03:00 PM,Montreal,user6038@example.com
6039,Rider_6039,6/6/2024,4:16:00 AM,Montreal,user6039@example.com
6040,Rider_6040,5/24/2024,7:12:00 PM,Vancouver,user6040@example.com
6041,Rider_6041,4/1/2023,8:04:00 PM,New York,user6041@example.com
6042,Rider_6042,3/7/2023,6:29:00 PM,New York,user6042@example.com
6043,Rider_6043,1/26/2021,4:01:00 AM,Los Angeles,user6043@example.com
6044,Rider_6044,11/11/2022,4:15:00 AM,Ottawa,user6044@example.com
6045,Rider_6045,2/23/2023,6:22:00 AM,New York,user6045@example.com
6046,Rider_6046,5/12/2024,10:27:00 AM,Los Angeles,user6046@example.com
6047,Rider_6047,2/4/2023,7:26:00 AM,Calgary,user6047@example.com
6048,Rider_6048,6/12/2023,10:40:00 PM,San Francisco,user6048@example.com
6049,Rider_6049,9/13/2023,11:10:00 AM,Los Angeles,user6049@example.com
6050,Rider_6050,2/15/2024,9:40:00 PM,Toronto,user6050@example.com
6051,Rider_6051,5/29/2023,4:09:00 AM,Toronto,user6051@example.com
6052,Rider_6052,5/18/2023,6:35:00 AM,Toronto,user6052@example.com
6053,Rider_6053,4/7/2023,1:32:00 AM,Toronto,user6053@example.com
6054,Rider_6054,5/25/2024,1:37:00 PM,Chicago,user6054@example.com
6055,Rider_6055,5/17/2021,6:49:00 AM,Calgary,user6055@example.com
6056,Rider_6056,12/29/2022,4:57:00 PM,Ottawa,user6056@example.com
6057,Rider_6057,10/8/2023,12:14:00 AM,Ottawa,user6057@example.com
6058,Rider_6058,3/14/2024,1:08:00 AM,Boston,user6058@example.com
6059,Rider_6059,4/6/2024,4:07:00 PM,Toronto,user6059@example.com
6060,Rider_6060,3/7/2022,2:16:00 AM,Montreal,user6060@example.com
6061,Rider_6061,12/3/2022,1:15:00 AM,Vancouver,user6061@example.com
6062,Rider_6062,10/8/2023,10:17:00 AM,Chicago,user6062@example.com
6063,Rider_6063,4/24/2021,10:35:00 AM,Los Angeles,user6063@example.com
6064,Rider_6064,10/4/2023,9:13:00 AM,Chicago,user6064@example.com
6065,Rider_6065,6/12/2022,9:01:00 PM,Ottawa,user6065@example.com
6066,Rider_6066,3/31/2023,6:36:00 PM,Vancouver,user6066@example.com
6067,Rider_6067,2/3/2021,8:57:00 AM,Montreal,user6067@example.com
6068,Rider_6068,6/12/2023,7:46:00 PM,Montreal,user6068@example.com
6069,Rider_6069,1/10/2021,8:53:00 PM,San Francisco,user6069@example.com
6070,Rider_6070,8/29/2022,6:17:00 PM,Ottawa,user6070@example.com
6071,Rider_6071,1/14/2021,6:18:00 AM,New York,user6071@example.com
6072,Rider_6072,5/16/2022,7:21:00 PM,Boston,user6072@example.com
6073,Rider_6073,8/22/2021,6:51:00 PM,Montreal,user6073@example.com
6074,Rider_6074,12/13/2021,5:56:00 AM,San Francisco,user6074@example.com
6075,Rider_6075,11/14/2023,8:36:00 PM,Ottawa,user6075@example.com
6076,Rider_6076,4/7/2023,11:58:00 PM,Los Angeles,user6076@example.com
6077,Rider_6077,10/13/2023,8:26:00 AM,Vancouver,user6077@example.com
6078,Rider_6078,4/11/2024,12:59:00 AM,Boston,user6078@example.com
6079,Rider_6079,7/5/2022,10:08:00 PM,Ottawa,user6079@example.com
6080,Rider_6080,8/26/2021,1:31:00 AM,Ottawa,user6080@example.com
6081,Rider_6081,4/15/2024,7:13:00 PM,Boston,user6081@example.com
6082,Rider_6082,11/17/2021,5:36:00 AM,Chicago,user6082@example.com
6083,Rider_6083,10/10/2021,2:02:00 AM,San Francisco,user6083@example.com
6084,Rider_6084,2/10/2021,5:43:00 PM,Toronto,user6084@example.com
6085,Rider_6085,7/25/2023,1:15:00 AM,Calgary,user6085@example.com
6086,Rider_6086,4/25/2024,8:29:00 PM,New York,user6086@example.com
6087,Rider_6087,4/19/2023,11:30:00 PM,Chicago,user6087@example.com
6088,Rider_6088,4/18/2021,2:27:00 PM,Los Angeles,user6088@example.com
6089,Rider_6089,5/5/2022,8:35:00 PM,Los Angeles,user6089@example.com
6090,Rider_6090,10/20/2023,10:14:00 AM,Boston,user6090@example.com
6091,Rider_6091,11/10/2021,7:58:00 AM,Boston,user6091@example.com
6092,Rider_6092,9/11/2021,3:51:00 PM,San Francisco,user6092@example.com
6093,Rider_6093,2/26/2022,2:31:00 AM,Montreal,user6093@example.com
6094,Rider_6094,12/4/2021,11:08:00 AM,Boston,user6094@example.com
6095,Rider_6095,2/12/2021,9:41:00 AM,Los Angeles,user6095@example.com
6096,Rider_6096,11/14/2022,11:00:00 PM,Chicago,user6096@example.com
6097,Rider_6097,8/6/2022,5:15:00 PM,Toronto,user6097@example.com
6098,Rider_6098,11/21/2022,3:44:00 PM,New York,user6098@example.com
6099,Rider_6099,8/14/2022,10:57:00 PM,Boston,user6099@example.com
6100,Rider_6100,11/26/2022,2:22:00 AM,New York,user6100@example.com
6101,Rider_6101,9/13/2022,2:26:00 AM,Vancouver,user6101@example.com
6102,Rider_6102,11/16/2021,10:31:00 AM,Boston,user6102@example.com
6103,Rider_6103,7/6/2023,8:53:00 PM,Montreal,user6103@example.com
6104,Rider_6104,5/25/2021,5:45:00 AM,Toronto,user6104@example.com
6105,Rider_6105,2/27/2023,3:16:00 AM,Chicago,user6105@example.com
6106,Rider_6106,1/31/2024,12:00:00 PM,Ottawa,user6106@example.com
6107,Rider_6107,7/9/2021,1:26:00 AM,Calgary,user6107@example.com
6108,Rider_6108,3/21/2024,8:19:00 AM,Chicago,user6108@example.com
6109,Rider_6109,7/6/2021,11:17:00 PM,Boston,user6109@example.com
6110,Rider_6110,2/25/2024,1:08:00 PM,Vancouver,user6110@example.com
6111,Rider_6111,7/11/2022,5:45:00 PM,Ottawa,user6111@example.com
6112,Rider_6112,10/7/2022,9:05:00 PM,Los Angeles,user6112@example.com
6113,Rider_6113,11/23/2021,5:34:00 PM,Boston,user6113@example.com
6114,Rider_6114,5/27/2024,10:22:00 AM,Toronto,user6114@example.com
6115,Rider_6115,7/14/2022,12:29:00 AM,Calgary,user6115@example.com
6116,Rider_6116,2/1/2022,1:41:00 PM,Vancouver,user6116@example.com
6117,Rider_6117,6/23/2021,11:22:00 PM,Calgary,user6117@example.com
6118,Rider_6118,1/26/2021,1:56:00 AM,Vancouver,user6118@example.com
6119,Rider_6119,8/14/2022,8:30:00 AM,New York,user6119@example.com
6120,Rider_6120,9/14/2022,8:34:00 PM,Montreal,user6120@example.com
6121,Rider_6121,7/5/2022,11:28:00 PM,Toronto,user6121@example.com
6122,Rider_6122,4/27/2022,12:57:00 PM,Los Angeles,user6122@example.com
6123,Rider_6123,11/6/2022,10:14:00 AM,Toronto,user6123@example.com
6124,Rider_6124,12/23/2021,7:07:00 AM,San Francisco,user6124@example.com
6125,Rider_6125,10/8/2023,9:53:00 AM,Toronto,user6125@example.com
6126,Rider_6126,1/3/2023,5:37:00 AM,Montreal,user6126@example.com
6127,Rider_6127,3/3/2022,6:09:00 PM,New York,user6127@example.com
6128,Rider_6128,3/12/2021,11:29:00 AM,Los Angeles,user6128@example.com
6129,Rider_6129,1/22/2022,7:19:00 PM,Chicago,user6129@example.com
6130,Rider_6130,5/28/2023,1:02:00 AM,Chicago,user6130@example.com
6131,Rider_6131,7/18/2021,6:15:00 PM,New York,user6131@example.com
6132,Rider_6132,8/30/2021,11:05:00 PM,Calgary,user6132@example.com
6133,Rider_6133,12/16/2023,6:05:00 PM,Chicago,user6133@example.com
6134,Rider_6134,3/30/2024,4:09:00 AM,Vancouver,user6134@example.com
6135,Rider_6135,4/6/2021,1:00:00 AM,New York,user6135@example.com
6136,Rider_6136,5/31/2024,10:54:00 AM,Ottawa,user6136@example.com
6137,Rider_6137,2/24/2024,7:34:00 AM,Boston,user6137@example.com
6138,Rider_6138,8/1/2022,10:07:00 AM,San Francisco,user6138@example.com
6139,Rider_6139,10/7/2022,11:42:00 AM,Ottawa,user6139@example.com
6140,Rider_6140,10/14/2022,6:22:00 AM,Chicago,user6140@example.com
6141,Rider_6141,9/29/2021,6:57:00 AM,Chicago,user6141@example.com
6142,Rider_6142,8/24/2021,3:52:00 AM,Calgary,user6142@example.com
6143,Rider_6143,7/22/2022,2:43:00 AM,Chicago,user6143@example.com
6144,Rider_6144,5/6/2024,8:57:00 PM,Toronto,user6144@example.com
6145,Rider_6145,2/16/2021,1:44:00 PM,Chicago,user6145@example.com
6146,Rider_6146,11/14/2021,12:32:00 AM,Vancouver,user6146@example.com
6147,Rider_6147,9/20/2022,1:19:00 AM,San Francisco,user6147@example.com
6148,Rider_6148,2/16/2022,10:40:00 PM,Los Angeles,user6148@example.com
6149,Rider_6149,5/14/2022,6:27:00 PM,Ottawa,user6149@example.com
6150,Rider_6150,5/1/2024,6:22:00 PM,New York,user6150@example.com
6151,Rider_6151,5/31/2022,2:16:00 AM,New York,user6151@example.com
6152,Rider_6152,1/1/2023,9:35:00 PM,New York,user6152@example.com
6153,Rider_6153,2/16/2024,4:57:00 PM,New York,user6153@example.com
6154,Rider_6154,9/26/2022,6:27:00 AM,Chicago,user6154@example.com
6155,Rider_6155,4/19/2023,1:04:00 AM,New York,user6155@example.com
6156,Rider_6156,3/30/2024,12:08:00 PM,Montreal,user6156@example.com
6157,Rider_6157,1/28/2024,9:35:00 AM,Ottawa,user6157@example.com
6158,Rider_6158,9/21/2021,4:22:00 PM,Calgary,user6158@example.com
6159,Rider_6159,6/5/2021,12:34:00 PM,Chicago,user6159@example.com
6160,Rider_6160,6/26/2022,3:13:00 PM,New York,user6160@example.com
6161,Rider_6161,5/24/2021,2:37:00 AM,Boston,user6161@example.com
6162,Rider_6162,4/14/2021,12:48:00 AM,Montreal,user6162@example.com
6163,Rider_6163,1/9/2023,10:59:00 PM,Toronto,user6163@example.com
6164,Rider_6164,10/7/2022,7:11:00 PM,Vancouver,user6164@example.com
6165,Rider_6165,11/16/2022,3:53:00 AM,Calgary,user6165@example.com
6166,Rider_6166,7/27/2023,3:34:00 AM,Chicago,user6166@example.com
6167,Rider_6167,4/29/2022,6:59:00 PM,New York,user6167@example.com
6168,Rider_6168,12/31/2022,7:44:00 AM,Vancouver,user6168@example.com
6169,Rider_6169,7/19/2021,3:35:00 AM,San Francisco,user6169@example.com
6170,Rider_6170,10/17/2023,3:24:00 PM,Los Angeles,user6170@example.com
6171,Rider_6171,7/22/2022,9:54:00 PM,Calgary,user6171@example.com
6172,Rider_6172,11/5/2023,8:56:00 AM,Ottawa,user6172@example.com
6173,Rider_6173,1/13/2023,5:17:00 AM,Toronto,user6173@example.com
6174,Rider_6174,3/9/2024,2:15:00 AM,Vancouver,user6174@example.com
6175,Rider_6175,11/1/2021,10:06:00 PM,Ottawa,user6175@example.com
6176,Rider_6176,12/7/2021,4:30:00 PM,Chicago,user6176@example.com
6177,Rider_6177,7/21/2021,3:34:00 PM,Calgary,user6177@example.com
6178,Rider_6178,12/17/2021,9:10:00 AM,Chicago,user6178@example.com
6179,Rider_6179,2/29/2024,11:57:00 AM,Toronto,user6179@example.com
6180,Rider_6180,1/20/2024,5:41:00 AM,Toronto,user6180@example.com
6181,Rider_6181,3/15/2022,12:53:00 PM,Montreal,user6181@example.com
6182,Rider_6182,6/13/2021,11:11:00 AM,Ottawa,user6182@example.com
6183,Rider_6183,12/18/2021,10:13:00 AM,Boston,user6183@example.com
6184,Rider_6184,10/14/2021,7:23:00 PM,San Francisco,user6184@example.com
6185,Rider_6185,5/26/2022,12:03:00 PM,San Francisco,user6185@example.com
6186,Rider_6186,11/5/2023,6:07:00 AM,Vancouver,user6186@example.com
6187,Rider_6187,3/19/2023,3:54:00 PM,Ottawa,user6187@example.com
6188,Rider_6188,6/16/2023,2:20:00 PM,Calgary,user6188@example.com
6189,Rider_6189,3/26/2024,10:53:00 AM,San Francisco,user6189@example.com
6190,Rider_6190,5/25/2022,10:38:00 AM,Chicago,user6190@example.com
6191,Rider_6191,8/6/2022,4:27:00 AM,Montreal,user6191@example.com
6192,Rider_6192,6/20/2023,12:25:00 AM,Chicago,user6192@example.com
6193,Rider_6193,3/7/2024,9:04:00 PM,New York,user6193@example.com
6194,Rider_6194,9/9/2023,2:12:00 PM,Montreal,user6194@example.com
6195,Rider_6195,5/18/2024,5:43:00 PM,New York,user6195@example.com
6196,Rider_6196,10/10/2021,11:52:00 PM,Boston,user6196@example.com
6197,Rider_6197,8/11/2021,1:43:00 AM,New York,user6197@example.com
6198,Rider_6198,5/19/2024,3:15:00 PM,New York,user6198@example.com
6199,Rider_6199,9/9/2021,11:31:00 AM,Boston,user6199@example.com
6200,Rider_6200,5/17/2022,12:52:00 AM,Montreal,user6200@example.com
6201,Rider_6201,6/8/2023,4:56:00 PM,New York,user6201@example.com
6202,Rider_6202,1/22/2023,3:02:00 PM,Vancouver,user6202@example.com
6203,Rider_6203,10/19/2021,3:45:00 PM,Los Angeles,user6203@example.com
6204,Rider_6204,9/23/2022,3:59:00 AM,Ottawa,user6204@example.com
6205,Rider_6205,11/30/2021,5:40:00 PM,Vancouver,user6205@example.com
6206,Rider_6206,8/24/2023,4:12:00 AM,Vancouver,user6206@example.com
6207,Rider_6207,4/28/2023,11:51:00 PM,San Francisco,user6207@example.com
6208,Rider_6208,7/3/2021,12:36:00 AM,Vancouver,user6208@example.com
6209,Rider_6209,10/16/2023,5:20:00 AM,San Francisco,user6209@example.com
6210,Rider_6210,6/9/2022,1:19:00 AM,Calgary,user6210@example.com
6211,Rider_6211,10/17/2021,10:29:00 AM,Los Angeles,user6211@example.com
6212,Rider_6212,6/14/2022,4:46:00 PM,San Francisco,user6212@example.com
6213,Rider_6213,4/14/2024,6:32:00 AM,Vancouver,user6213@example.com
6214,Rider_6214,12/10/2022,8:41:00 PM,Calgary,user6214@example.com
6215,Rider_6215,11/4/2023,5:19:00 PM,Toronto,user6215@example.com
6216,Rider_6216,3/31/2024,4:44:00 PM,Los Angeles,user6216@example.com
6217,Rider_6217,2/13/2022,8:15:00 AM,Calgary,user6217@example.com
6218,Rider_6218,4/29/2024,5:22:00 PM,Toronto,user6218@example.com
6219,Rider_6219,10/25/2022,1:36:00 PM,Los Angeles,user6219@example.com
6220,Rider_6220,4/25/2023,12:23:00 AM,New York,user6220@example.com
6221,Rider_6221,5/27/2021,10:19:00 PM,Chicago,user6221@example.com
6222,Rider_6222,12/12/2022,2:21:00 PM,Boston,user6222@example.com
6223,Rider_6223,7/6/2021,8:16:00 PM,Toronto,user6223@example.com
6224,Rider_6224,1/13/2024,3:12:00 AM,Calgary,user6224@example.com
6225,Rider_6225,7/16/2021,4:46:00 AM,San Francisco,user6225@example.com
6226,Rider_6226,4/22/2022,10:55:00 PM,Los Angeles,user6226@example.com
6227,Rider_6227,11/9/2022,1:22:00 PM,Vancouver,user6227@example.com
6228,Rider_6228,5/9/2021,9:14:00 PM,Calgary,user6228@example.com
6229,Rider_6229,10/11/2021,4:16:00 PM,Calgary,user6229@example.com
6230,Rider_6230,3/5/2023,3:54:00 PM,Montreal,user6230@example.com
6231,Rider_6231,8/9/2021,3:16:00 AM,Boston,user6231@example.com
6232,Rider_6232,4/20/2024,8:04:00 AM,Boston,user6232@example.com
6233,Rider_6233,11/5/2021,3:13:00 PM,New York,user6233@example.com
6234,Rider_6234,3/28/2023,10:50:00 AM,Los Angeles,user6234@example.com
6235,Rider_6235,4/26/2024,2:11:00 PM,Ottawa,user6235@example.com
6236,Rider_6236,5/25/2023,9:47:00 AM,Chicago,user6236@example.com
6237,Rider_6237,3/27/2023,3:06:00 PM,Calgary,user6237@example.com
6238,Rider_6238,5/28/2024,3:51:00 AM,New York,user6238@example.com
6239,Rider_6239,7/18/2022,8:48:00 AM,Calgary,user6239@example.com
6240,Rider_6240,12/24/2021,10:48:00 PM,Calgary,user6240@example.com
6241,Rider_6241,9/17/2021,1:01:00 AM,Calgary,user6241@example.com
6242,Rider_6242,9/4/2021,2:37:00 PM,Los Angeles,user6242@example.com
6243,Rider_6243,11/23/2023,11:02:00 PM,Toronto,user6243@example.com
6244,Rider_6244,9/14/2023,7:03:00 AM,Chicago,user6244@example.com
6245,Rider_6245,12/18/2021,11:29:00 AM,Ottawa,user6245@example.com
6246,Rider_6246,4/21/2023,3:17:00 AM,Chicago,user6246@example.com
6247,Rider_6247,10/21/2022,4:27:00 PM,Ottawa,user6247@example.com
6248,Rider_6248,3/9/2022,12:18:00 PM,Boston,user6248@example.com
6249,Rider_6249,9/15/2022,5:37:00 PM,New York,user6249@example.com
6250,Rider_6250,8/29/2022,11:46:00 AM,San Francisco,user6250@example.com
6251,Rider_6251,10/17/2022,9:51:00 AM,Calgary,user6251@example.com
6252,Rider_6252,12/29/2022,12:27:00 AM,Vancouver,user6252@example.com
6253,Rider_6253,7/31/2021,10:55:00 AM,Los Angeles,user6253@example.com
6254,Rider_6254,1/1/2021,1:11:00 PM,San Francisco,user6254@example.com
6255,Rider_6255,1/26/2022,10:13:00 AM,Toronto,user6255@example.com
6256,Rider_6256,11/4/2023,9:19:00 PM,Calgary,user6256@example.com
6257,Rider_6257,11/21/2021,6:56:00 AM,San Francisco,user6257@example.com
6258,Rider_6258,7/12/2023,5:21:00 PM,Ottawa,user6258@example.com
6259,Rider_6259,4/2/2021,11:57:00 PM,Toronto,user6259@example.com
6260,Rider_6260,8/6/2021,10:53:00 PM,Montreal,user6260@example.com
6261,Rider_6261,1/18/2023,2:26:00 AM,Chicago,user6261@example.com
6262,Rider_6262,4/2/2024,6:05:00 PM,Chicago,user6262@example.com
6263,Rider_6263,8/31/2022,6:25:00 PM,Boston,user6263@example.com
6264,Rider_6264,10/1/2023,3:46:00 PM,Chicago,user6264@example.com
6265,Rider_6265,8/31/2022,9:31:00 AM,Montreal,user6265@example.com
6266,Rider_6266,10/28/2021,9:24:00 AM,Ottawa,user6266@example.com
6267,Rider_6267,6/29/2022,8:07:00 AM,Boston,user6267@example.com
6268,Rider_6268,12/18/2021,1:15:00 PM,Toronto,user6268@example.com
6269,Rider_6269,8/7/2021,3:59:00 AM,San Francisco,user6269@example.com
6270,Rider_6270,7/11/2021,7:20:00 PM,Montreal,user6270@example.com
6271,Rider_6271,11/11/2023,9:48:00 AM,Ottawa,user6271@example.com
6272,Rider_6272,11/16/2021,5:56:00 PM,Chicago,user6272@example.com
6273,Rider_6273,8/10/2021,5:22:00 AM,Vancouver,user6273@example.com
6274,Rider_6274,3/27/2024,12:38:00 PM,San Francisco,user6274@example.com
6275,Rider_6275,1/17/2021,5:29:00 PM,Los Angeles,user6275@example.com
6276,Rider_6276,3/20/2023,6:07:00 PM,Toronto,user6276@example.com
6277,Rider_6277,3/26/2023,9:07:00 AM,San Francisco,user6277@example.com
6278,Rider_6278,4/13/2024,5:29:00 PM,Toronto,user6278@example.com
6279,Rider_6279,1/2/2023,8:13:00 PM,Ottawa,user6279@example.com
6280,Rider_6280,10/23/2023,10:17:00 PM,Boston,user6280@example.com
6281,Rider_6281,4/10/2022,4:53:00 AM,Vancouver,user6281@example.com
6282,Rider_6282,4/21/2023,7:36:00 PM,Toronto,user6282@example.com
6283,Rider_6283,12/7/2022,8:02:00 PM,Ottawa,user6283@example.com
6284,Rider_6284,4/20/2021,8:48:00 AM,Chicago,user6284@example.com
6285,Rider_6285,2/27/2022,4:43:00 PM,Los Angeles,user6285@example.com
6286,Rider_6286,8/16/2022,3:24:00 PM,New York,user6286@example.com
6287,Rider_6287,6/25/2021,6:53:00 AM,San Francisco,user6287@example.com
6288,Rider_6288,10/24/2022,3:05:00 PM,Vancouver,user6288@example.com
6289,Rider_6289,9/19/2021,4:29:00 PM,Ottawa,user6289@example.com
6290,Rider_6290,3/24/2024,5:25:00 AM,Vancouver,user6290@example.com
6291,Rider_6291,12/15/2021,10:56:00 PM,San Francisco,user6291@example.com
6292,Rider_6292,6/10/2021,1:59:00 AM,Calgary,user6292@example.com
6293,Rider_6293,2/11/2024,5:57:00 PM,Toronto,user6293@example.com
6294,Rider_6294,7/20/2023,2:05:00 PM,Ottawa,user6294@example.com
6295,Rider_6295,1/10/2022,8:02:00 PM,Los Angeles,user6295@example.com
6296,Rider_6296,12/26/2023,9:30:00 PM,Vancouver,user6296@example.com
6297,Rider_6297,10/18/2022,1:09:00 AM,Montreal,user6297@example.com
6298,Rider_6298,9/19/2023,4:35:00 AM,New York,user6298@example.com
6299,Rider_6299,4/11/2024,1:39:00 AM,Toronto,user6299@example.com
6300,Rider_6300,1/30/2024,6:37:00 PM,San Francisco,user6300@example.com
6301,Rider_6301,1/26/2022,10:58:00 PM,San Francisco,user6301@example.com
6302,Rider_6302,5/26/2022,7:39:00 PM,Calgary,user6302@example.com
6303,Rider_6303,11/3/2023,2:45:00 AM,Montreal,user6303@example.com
6304,Rider_6304,7/9/2022,1:17:00 AM,San Francisco,user6304@example.com
6305,Rider_6305,1/21/2021,1:55:00 AM,Toronto,user6305@example.com
6306,Rider_6306,1/13/2024,6:07:00 PM,Toronto,user6306@example.com
6307,Rider_6307,1/13/2022,2:09:00 AM,Vancouver,user6307@example.com
6308,Rider_6308,2/8/2023,10:02:00 PM,Ottawa,user6308@example.com
6309,Rider_6309,7/8/2023,5:13:00 AM,Boston,user6309@example.com
6310,Rider_6310,11/1/2023,12:25:00 AM,Montreal,user6310@example.com
6311,Rider_6311,6/11/2021,12:06:00 PM,San Francisco,user6311@example.com
6312,Rider_6312,5/21/2023,11:19:00 PM,Vancouver,user6312@example.com
6313,Rider_6313,5/29/2023,3:50:00 PM,Ottawa,user6313@example.com
6314,Rider_6314,8/1/2023,8:43:00 AM,Montreal,user6314@example.com
6315,Rider_6315,11/4/2023,12:19:00 AM,Calgary,user6315@example.com
6316,Rider_6316,3/7/2021,9:38:00 AM,Montreal,user6316@example.com
6317,Rider_6317,6/17/2021,10:59:00 AM,Ottawa,user6317@example.com
6318,Rider_6318,5/17/2024,7:33:00 PM,Ottawa,user6318@example.com
6319,Rider_6319,6/14/2023,4:52:00 AM,Toronto,user6319@example.com
6320,Rider_6320,7/2/2021,11:43:00 AM,Toronto,user6320@example.com
6321,Rider_6321,7/15/2022,7:54:00 AM,Boston,user6321@example.com
6322,Rider_6322,11/11/2023,8:41:00 PM,Ottawa,user6322@example.com
6323,Rider_6323,10/18/2022,6:56:00 AM,Ottawa,user6323@example.com
6324,Rider_6324,1/21/2024,7:45:00 PM,Montreal,user6324@example.com
6325,Rider_6325,6/24/2022,12:26:00 PM,New York,user6325@example.com
6326,Rider_6326,12/17/2022,5:44:00 PM,Vancouver,user6326@example.com
6327,Rider_6327,3/24/2023,2:06:00 AM,Ottawa,user6327@example.com
6328,Rider_6328,9/12/2022,8:20:00 AM,New York,user6328@example.com
6329,Rider_6329,11/6/2023,8:40:00 AM,Montreal,user6329@example.com
6330,Rider_6330,12/2/2021,2:32:00 PM,New York,user6330@example.com
6331,Rider_6331,10/8/2021,6:23:00 PM,Ottawa,user6331@example.com
6332,Rider_6332,9/7/2023,11:32:00 AM,New York,user6332@example.com
6333,Rider_6333,6/3/2021,11:41:00 AM,Los Angeles,user6333@example.com
6334,Rider_6334,10/3/2022,5:50:00 AM,San Francisco,user6334@example.com
6335,Rider_6335,2/7/2024,1:13:00 PM,New York,user6335@example.com
6336,Rider_6336,1/29/2022,7:41:00 PM,Vancouver,user6336@example.com
6337,Rider_6337,11/28/2023,12:31:00 AM,Los Angeles,user6337@example.com
6338,Rider_6338,7/2/2022,9:37:00 AM,Los Angeles,user6338@example.com
6339,Rider_6339,3/6/2022,5:36:00 PM,Boston,user6339@example.com
6340,Rider_6340,5/2/2024,10:49:00 AM,Vancouver,user6340@example.com
6341,Rider_6341,5/20/2022,2:41:00 AM,New York,user6341@example.com
6342,Rider_6342,12/23/2023,12:30:00 AM,Vancouver,user6342@example.com
6343,Rider_6343,4/8/2024,11:54:00 PM,San Francisco,user6343@example.com
6344,Rider_6344,11/22/2021,6:17:00 AM,Chicago,user6344@example.com
6345,Rider_6345,4/12/2024,9:50:00 AM,Calgary,user6345@example.com
6346,Rider_6346,10/5/2023,1:53:00 AM,Calgary,user6346@example.com
6347,Rider_6347,2/25/2024,3:28:00 PM,Los Angeles,user6347@example.com
6348,Rider_6348,3/16/2024,5:46:00 AM,Montreal,user6348@example.com
6349,Rider_6349,4/28/2024,4:36:00 AM,Los Angeles,user6349@example.com
6350,Rider_6350,2/16/2023,11:15:00 AM,Chicago,user6350@example.com
6351,Rider_6351,6/3/2022,11:35:00 AM,Toronto,user6351@example.com
6352,Rider_6352,8/16/2023,1:09:00 PM,Los Angeles,user6352@example.com
6353,Rider_6353,2/24/2024,7:57:00 AM,Calgary,user6353@example.com
6354,Rider_6354,5/7/2022,5:14:00 PM,Boston,user6354@example.com
6355,Rider_6355,6/7/2021,8:40:00 AM,San Francisco,user6355@example.com
6356,Rider_6356,9/21/2023,8:29:00 AM,Toronto,user6356@example.com
6357,Rider_6357,5/2/2022,2:39:00 AM,Montreal,user6357@example.com
